node,cluster,x,y
AlK3bi_M,1,-7.4531646,11.076401
AlMurshedAdvoc1,1,-7.018296,10.904151
AlQayedi_uae,1,-7.0324874,10.699073
AlShamsi3300,1,-6.3436136,10.21327
AlShehhiSara,1,-7.286761,10.719478
AlWaghlissi,1,-7.3022428,10.850551
Al_AndaluZ,0,1.8188912,4.397441
AlajiBo,1,-7.2030807,10.392992
AlakazamNDD,0,0.028807605,3.7669516
AlamExcl,1,-6.580736,10.77819
AlanCon30423820,5,10.377226,11.197921
AlanFrankStewa1,2,-3.198813,-10.89269
Alansmi95231703,6,-15.494353,2.0744874
AlayandeB,0,2.047989,3.204921
Albadi6H,1,-7.4273496,10.286517
Albanna_MD,1,-6.371616,10.771866
AlberoBella_NY,2,-3.4978375,-10.742447
Albert13184287,3,12.1267805,3.6663404
Alberto91904592,0,1.3704598,4.014117
AlbertoBBragado,0,2.7909613,3.5188117
AlbertoPardoB,0,1.1014315,4.2632394
Alborok75,0,1.5904118,2.3326623
AlbortEinstone,0,3.034448,3.7387054
AlcalaAmbrocio,0,0.3625949,3.1323643
Alchemy363,0,0.16204406,4.694995
AleJoseBermudez,0,0.04606704,2.8633711
AlecBjornsen,3,12.113265,3.6323645
AlecGaythonXXX,0,2.7648644,2.3381538
Alecrion,2,-9.745052,-5.342535
AleexRendon,0,3.1298313,1.1146047
Aleey_Aleey,1,-6.664341,10.828726
AlekaRichmond,0,1.0879786,4.3630724
AlekzandrFranko,0,2.916737,2.2528248
Alelacachaca,2,-3.440395,-10.546959
Aleron_1974,5,5.129731,20.028109
Alew430,0,0.6795278,3.2746923
AlexBender7,0,1.2644556,5.113119
AlexC80567960,3,10.500948,5.8767905
AlexCan83126283,0,2.6534047,3.0988514
AlexDLevin,2,-9.773713,-5.3836784
AlexDelano,0,1.7641498,5.5334177
AlexFirer,0,3.7417397,2.653688
AlexKJanssen,2,-9.317925,-5.3647947
AlexMoosePerez,2,-9.289296,-5.4421506
AlexRushing13,3,12.159222,3.6241245
AlexSElliot,0,3.2606342,2.5078707
AlexShannon,0,2.500641,4.875621
Alex_Rozar,0,0.923706,2.9190128
AlexaCLee,0,1.6257313,4.4105024
Alexand09316023,0,3.693798,4.773491
Alexand64216517,5,5.131886,20.030092
AlexanderDuan_,0,9.887415,4.879965
Alexandre1789,0,2.0064635,3.3683066
AlexandreAyre16,0,2.5220628,1.8229365
Alexblx,3,10.992917,5.1088805
Alexs06424683,0,1.6578319,5.548271
AlexxOfField,0,1.1750646,3.5229847
Alfafar,0,1.0696932,4.3852663
Alfajiri5,0,3.071783,1.6084582
Alflasi77,1,-6.5338645,10.988792
AlftaraDiana,0,1.3267754,4.27504
AlhajiPblue,1,-6.684754,10.80311
Ali79596850,0,9.536009,3.591389
AliAdair22,0,4.0702806,3.4628658
AliAiyubi,1,-7.1973634,10.762613
AliCairns3,3,10.9768505,5.105248
AliGujjar004,1,-6.6080422,10.581869
AliHaid06Pak,0,2.4683914,4.9359455
AliMajed13,1,-7.306115,10.839925
AliRaza16300541,1,-7.142931,11.039889
AliShahdoor,1,-6.7668,10.916398
AliTaha67,1,-6.4385266,10.659575
Ali_Alharbi79,1,-6.5129757,10.822122
Ali_Fehmi,1,-6.7146606,10.681896
Ali_Herhito,3,10.503107,5.8816323
Ali_Sherani1,1,-7.30607,11.124773
Ali_VIP3,1,-7.469742,10.827762
Alia30425360,1,-7.039271,10.880626
AliaChughtai,1,-6.797504,10.165012
AliaHammadi,1,-6.855833,10.4660425
AlialiKhaled8,0,3.1599374,2.515284
AliasFluffy,0,2.2663088,4.8481836
Alibumayye,1,-6.700854,10.295331
Alice00349821,1,-6.9402313,11.171454
AliceBr52829183,0,2.7874475,2.3901966
AliceBruisevelt,3,12.412916,0.94591755
AliciaHopkins,3,21.091558,7.695572
AliciaLocus,0,2.3536177,1.3976477
Alicia_A77,0,2.405428,1.7132868
Alician37553537,0,2.3065538,4.0055795
Alifrumcally,0,2.985198,4.4390516
Alihassan0753,1,-7.1945624,10.516435
AliiRidge,0,8.81877,5.1566706
Aliikhalil10,0,3.9430127,4.817301
Alindasong,6,-15.456778,2.0853586
AliochaMatt,0,2.1498005,5.0589385
Aliphaire,0,2.0223913,4.9012113
AlisaJass,0,1.1033955,4.2283583
AlishaW45240876,0,1.402179,4.590955
Alison34586950,3,10.478165,5.8568845
AlisonDeLuca,0,3.843909,3.490203
AlisonPower9,0,1.9190874,5.7130437
AlisonR61423986,0,4.3239837,2.5314775
AlisonTaysum,0,1.9580677,4.5159545
AlissaRozner,0,3.4911566,4.709544
Alive_Beehive,5,9.256238,13.778144
AljabriJmaal,1,-7.4186687,10.986
Alkali_Mk,1,-6.6524696,10.704026
All435Reps,2,-3.683498,-10.6216955
All4ACT2,0,1.9326441,5.1532626
AllHeartandHome,0,1.7563502,3.4904003
AllKamala,0,3.4383929,3.215934
AllTheLoveCoco,3,12.567578,5.239691
All_For_Justice,0,1.2583414,4.5258374
Allahissufficie,1,-7.50769,10.815975
AllanVoorhis,0,2.0301988,4.674873
Allan_Lucky,0,3.639696,2.8035145
Allan_Wrestle,0,3.5976949,2.7802472
Allanmoto,1,-6.2942233,10.979686
AllectorB,0,2.9927475,2.7663183
AllegraMi,0,1.0775164,3.0589285
AllegritaC,2,-3.5063636,-10.658426
AllenKnoxville,0,1.9753574,1.7606678
Allen_KP5,0,0.60180056,5.3641405
AlliCrain,0,3.8229442,1.668756
Allibaba721,0,2.8929112,2.6532578
AllieC9,5,5.273635,14.842379
Ally092305,0,3.5750935,1.2701108
Allykurtun,3,12.093842,4.028728
AlmazrooeiAhmed,1,-6.5801835,10.42687
AlmeaEva,0,0.787528,4.67126
AlmendraPeleona,3,21.095139,7.6933007
Alnuaimi222,1,-6.9484725,10.311667
AloCujae,5,5.1001143,19.99831
AlokPatelMD,0,1.56516,5.3970723
AlonzoT15018458,2,-9.61933,-5.329826
AlphaKimani,1,-6.6978354,10.948398
AlphaMaximus9,1,-6.6104875,10.906691
AlphaWho3,0,1.610041,2.3342633
Alpha_Yom,0,1.8945836,2.691715
