node,cluster,x,y
5_4_3_GO,0,1.557141423,2.05941987
5c1uru5_,0,12.66049194,11.41678619
05e9d20d8cd6400,1,13.80323601,-8.242397308
5fec93919a544d3,4,6.677893162,-20.40105438
5ftjewishcactus,3,-8.821103096,7.628380299
5heartrating,3,-10.2720356,-5.664984226
5nanfink,3,-10.26388741,-5.654759884
5ohDavid,1,13.45797443,-8.114922523
5singlegirls,0,3.600342989,2.760487556
5u5an18,0,9.075317383,2.182590485
5wa,0,3.1343503,1.629799962
5weetxPeaches,1,12.75953293,-8.960459709
6Dan7,0,2.843748093,1.444546103
006Kike,1,13.45081139,-7.951696873
6LACKBALL,4,1.132202506,-18.52083015
6MGS7,1,13.33022118,-7.957139015
6NIVOAQE6cqdJFt,0,16.91596413,4.355894566
