,date,user,is_retweet,is_quote,text,quoted_text,lat,long,hts,mentions,                    tweet_id,likes,retweets,replies,quote_count,original_tweet_id
18055,2020-11-02 16:27:31,professorkerr,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323300718229467145,0,0,0,0,1.3232912756137574e+18
28805,2020-11-02 16:27:31,professorkerr,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323300718229467145,0,0,0,0,1.3232912756137574e+18
39555,2020-11-02 16:27:31,professorkerr,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323300718229467145,0,0,0,0,1.3232912756137574e+18
50305,2020-11-02 16:27:31,professorkerr,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323300718229467145,0,0,0,0,1.3232912756137574e+18
61055,2020-11-02 16:27:31,professorkerr,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323300718229467145,0,0,0,0,1.3232912756137574e+18
71805,2020-11-02 16:27:31,professorkerr,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323300718229467145,0,0,0,0,1.3232912756137574e+18
82555,2020-11-02 16:27:31,professorkerr,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323300718229467145,0,0,0,0,1.3232912756137574e+18
93305,2020-11-02 16:27:31,professorkerr,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323300718229467145,0,0,0,0,1.3232912756137574e+18
377,2020-11-02 15:04:43,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #VoteHimOut #COVID19 https://t.co/ejCJnCZcYh,,,,,IvankaTrump;realDonaldTrump,1323279878351847424,0,0,0,0,
531,2020-11-02 15:07:42,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing your coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #COVID19 is spread by Trump. #VoteHimOut https://t.co/piAt2gXfe4,,,,,IvankaTrump;realDonaldTrump,1323280632089206785,0,0,0,0,
8050,2020-11-02 16:36:44,proudmaryc,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303036924514305,0,0,0,0,1.3232912756137574e+18
11127,2020-11-02 15:04:43,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #VoteHimOut #COVID19 https://t.co/ejCJnCZcYh,,,,,IvankaTrump;realDonaldTrump,1323279878351847424,0,0,0,0,
11281,2020-11-02 15:07:42,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing your coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #COVID19 is spread by Trump. #VoteHimOut https://t.co/piAt2gXfe4,,,,,IvankaTrump;realDonaldTrump,1323280632089206785,0,0,0,0,
18800,2020-11-02 16:36:44,proudmaryc,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303036924514305,0,0,0,0,1.3232912756137574e+18
21877,2020-11-02 15:04:43,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #VoteHimOut #COVID19 https://t.co/ejCJnCZcYh,,,,,IvankaTrump;realDonaldTrump,1323279878351847424,0,0,0,0,
22031,2020-11-02 15:07:42,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing your coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #COVID19 is spread by Trump. #VoteHimOut https://t.co/piAt2gXfe4,,,,,IvankaTrump;realDonaldTrump,1323280632089206785,0,0,0,0,
29550,2020-11-02 16:36:44,proudmaryc,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303036924514305,0,0,0,0,1.3232912756137574e+18
32627,2020-11-02 15:04:43,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #VoteHimOut #COVID19 https://t.co/ejCJnCZcYh,,,,,IvankaTrump;realDonaldTrump,1323279878351847424,0,0,0,0,
32781,2020-11-02 15:07:42,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing your coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #COVID19 is spread by Trump. #VoteHimOut https://t.co/piAt2gXfe4,,,,,IvankaTrump;realDonaldTrump,1323280632089206785,0,0,0,0,
40300,2020-11-02 16:36:44,proudmaryc,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303036924514305,0,0,0,0,1.3232912756137574e+18
43377,2020-11-02 15:04:43,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #VoteHimOut #COVID19 https://t.co/ejCJnCZcYh,,,,,IvankaTrump;realDonaldTrump,1323279878351847424,0,0,0,0,
43531,2020-11-02 15:07:42,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing your coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #COVID19 is spread by Trump. #VoteHimOut https://t.co/piAt2gXfe4,,,,,IvankaTrump;realDonaldTrump,1323280632089206785,0,0,0,0,
51050,2020-11-02 16:36:44,proudmaryc,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303036924514305,0,0,0,0,1.3232912756137574e+18
54127,2020-11-02 15:04:43,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #VoteHimOut #COVID19 https://t.co/ejCJnCZcYh,,,,,IvankaTrump;realDonaldTrump,1323279878351847424,0,0,0,0,
54281,2020-11-02 15:07:42,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing your coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #COVID19 is spread by Trump. #VoteHimOut https://t.co/piAt2gXfe4,,,,,IvankaTrump;realDonaldTrump,1323280632089206785,0,0,0,0,
61800,2020-11-02 16:36:44,proudmaryc,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303036924514305,0,0,0,0,1.3232912756137574e+18
64877,2020-11-02 15:04:43,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #VoteHimOut #COVID19 https://t.co/ejCJnCZcYh,,,,,IvankaTrump;realDonaldTrump,1323279878351847424,0,0,0,0,
65031,2020-11-02 15:07:42,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing your coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #COVID19 is spread by Trump. #VoteHimOut https://t.co/piAt2gXfe4,,,,,IvankaTrump;realDonaldTrump,1323280632089206785,0,0,0,0,
72550,2020-11-02 16:36:44,proudmaryc,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303036924514305,0,0,0,0,1.3232912756137574e+18
75627,2020-11-02 15:04:43,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #VoteHimOut #COVID19 https://t.co/ejCJnCZcYh,,,,,IvankaTrump;realDonaldTrump,1323279878351847424,0,0,0,0,
75781,2020-11-02 15:07:42,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing your coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #COVID19 is spread by Trump. #VoteHimOut https://t.co/piAt2gXfe4,,,,,IvankaTrump;realDonaldTrump,1323280632089206785,0,0,0,0,
83300,2020-11-02 16:36:44,proudmaryc,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303036924514305,0,0,0,0,1.3232912756137574e+18
86377,2020-11-02 15:04:43,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #VoteHimOut #COVID19 https://t.co/ejCJnCZcYh,,,,,IvankaTrump;realDonaldTrump,1323279878351847424,0,0,0,0,
86531,2020-11-02 15:07:42,proudmaryc,False,False,@IvankaTrump @realDonaldTrump Bringing your coffins from China with you?  Because your #GOPSuperSpreaders rallies are killing Americans. It’s a #pandemic stupid. #COVID19 is spread by Trump. #VoteHimOut https://t.co/piAt2gXfe4,,,,,IvankaTrump;realDonaldTrump,1323280632089206785,0,0,0,0,
94050,2020-11-02 16:36:44,proudmaryc,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303036924514305,0,0,0,0,1.3232912756137574e+18
9245,2020-11-02 15:41:31,psymdec,True,True,RT @chrischirp: A @SkyNews interview tonight in which I think I left @markaustintv thoroughly depressed... sorry! https://t.co/3OedX7u2D1,"Member of independent SAGE committee, Prof Christina Pagel says #COVID19 'is spreading mostly in Tier 1 areas' and adds another national lockdown is inevitable"".  Get today's latest #coronavirus news: https://t.co/MLjQgjY3Xd https://t.co/Fc7qzBH6k7""",,,,chrischirp;SkyNews;markaustintv,1323289141480751104,0,0,0,0,1.3222652645206508e+18
19995,2020-11-02 15:41:31,psymdec,True,True,RT @chrischirp: A @SkyNews interview tonight in which I think I left @markaustintv thoroughly depressed... sorry! https://t.co/3OedX7u2D1,"Member of independent SAGE committee, Prof Christina Pagel says #COVID19 'is spreading mostly in Tier 1 areas' and adds another national lockdown is inevitable"".  Get today's latest #coronavirus news: https://t.co/MLjQgjY3Xd https://t.co/Fc7qzBH6k7""",,,,chrischirp;SkyNews;markaustintv,1323289141480751104,0,0,0,0,1.3222652645206508e+18
30745,2020-11-02 15:41:31,psymdec,True,True,RT @chrischirp: A @SkyNews interview tonight in which I think I left @markaustintv thoroughly depressed... sorry! https://t.co/3OedX7u2D1,"Member of independent SAGE committee, Prof Christina Pagel says #COVID19 'is spreading mostly in Tier 1 areas' and adds another national lockdown is inevitable"".  Get today's latest #coronavirus news: https://t.co/MLjQgjY3Xd https://t.co/Fc7qzBH6k7""",,,,chrischirp;SkyNews;markaustintv,1323289141480751104,0,0,0,0,1.3222652645206508e+18
41495,2020-11-02 15:41:31,psymdec,True,True,RT @chrischirp: A @SkyNews interview tonight in which I think I left @markaustintv thoroughly depressed... sorry! https://t.co/3OedX7u2D1,"Member of independent SAGE committee, Prof Christina Pagel says #COVID19 'is spreading mostly in Tier 1 areas' and adds another national lockdown is inevitable"".  Get today's latest #coronavirus news: https://t.co/MLjQgjY3Xd https://t.co/Fc7qzBH6k7""",,,,chrischirp;SkyNews;markaustintv,1323289141480751104,0,0,0,0,1.3222652645206508e+18
52245,2020-11-02 15:41:31,psymdec,True,True,RT @chrischirp: A @SkyNews interview tonight in which I think I left @markaustintv thoroughly depressed... sorry! https://t.co/3OedX7u2D1,"Member of independent SAGE committee, Prof Christina Pagel says #COVID19 'is spreading mostly in Tier 1 areas' and adds another national lockdown is inevitable"".  Get today's latest #coronavirus news: https://t.co/MLjQgjY3Xd https://t.co/Fc7qzBH6k7""",,,,chrischirp;SkyNews;markaustintv,1323289141480751104,0,0,0,0,1.3222652645206508e+18
62995,2020-11-02 15:41:31,psymdec,True,True,RT @chrischirp: A @SkyNews interview tonight in which I think I left @markaustintv thoroughly depressed... sorry! https://t.co/3OedX7u2D1,"Member of independent SAGE committee, Prof Christina Pagel says #COVID19 'is spreading mostly in Tier 1 areas' and adds another national lockdown is inevitable"".  Get today's latest #coronavirus news: https://t.co/MLjQgjY3Xd https://t.co/Fc7qzBH6k7""",,,,chrischirp;SkyNews;markaustintv,1323289141480751104,0,0,0,0,1.3222652645206508e+18
73745,2020-11-02 15:41:31,psymdec,True,True,RT @chrischirp: A @SkyNews interview tonight in which I think I left @markaustintv thoroughly depressed... sorry! https://t.co/3OedX7u2D1,"Member of independent SAGE committee, Prof Christina Pagel says #COVID19 'is spreading mostly in Tier 1 areas' and adds another national lockdown is inevitable"".  Get today's latest #coronavirus news: https://t.co/MLjQgjY3Xd https://t.co/Fc7qzBH6k7""",,,,chrischirp;SkyNews;markaustintv,1323289141480751104,0,0,0,0,1.3222652645206508e+18
84495,2020-11-02 15:41:31,psymdec,True,True,RT @chrischirp: A @SkyNews interview tonight in which I think I left @markaustintv thoroughly depressed... sorry! https://t.co/3OedX7u2D1,"Member of independent SAGE committee, Prof Christina Pagel says #COVID19 'is spreading mostly in Tier 1 areas' and adds another national lockdown is inevitable"".  Get today's latest #coronavirus news: https://t.co/MLjQgjY3Xd https://t.co/Fc7qzBH6k7""",,,,chrischirp;SkyNews;markaustintv,1323289141480751104,0,0,0,0,1.3222652645206508e+18
95245,2020-11-02 15:41:31,psymdec,True,True,RT @chrischirp: A @SkyNews interview tonight in which I think I left @markaustintv thoroughly depressed... sorry! https://t.co/3OedX7u2D1,"Member of independent SAGE committee, Prof Christina Pagel says #COVID19 'is spreading mostly in Tier 1 areas' and adds another national lockdown is inevitable"".  Get today's latest #coronavirus news: https://t.co/MLjQgjY3Xd https://t.co/Fc7qzBH6k7""",,,,chrischirp;SkyNews;markaustintv,1323289141480751104,0,0,0,0,1.3222652645206508e+18
5207,2020-11-02 16:06:48,queenadalite,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295502180458496,0,0,0,0,1.3232912756137574e+18
15957,2020-11-02 16:06:48,queenadalite,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295502180458496,0,0,0,0,1.3232912756137574e+18
26707,2020-11-02 16:06:48,queenadalite,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295502180458496,0,0,0,0,1.3232912756137574e+18
37457,2020-11-02 16:06:48,queenadalite,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295502180458496,0,0,0,0,1.3232912756137574e+18
48207,2020-11-02 16:06:48,queenadalite,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295502180458496,0,0,0,0,1.3232912756137574e+18
58957,2020-11-02 16:06:48,queenadalite,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295502180458496,0,0,0,0,1.3232912756137574e+18
69707,2020-11-02 16:06:48,queenadalite,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295502180458496,0,0,0,0,1.3232912756137574e+18
80457,2020-11-02 16:06:48,queenadalite,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295502180458496,0,0,0,0,1.3232912756137574e+18
91207,2020-11-02 16:06:48,queenadalite,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295502180458496,0,0,0,0,1.3232912756137574e+18
9162,2020-11-02 15:37:32,raajaaraman,True,True,RT @pbhushan1: Great decision by the Rajasthan government. All governments should do the same and ban firecrackers this time https://t.co/T…,"State govt has taken the decision to ban the sale and bursting of firecrackers in order to protect health of #COVID19 infected patients &amp; public from poisonous smoke emanating due to fireworks. In this challenging corona pandemic time,protecting lives of ppl is paramount for govt",,,,,1323288138412781569,0,0,0,0,1.3231940260827505e+18
19912,2020-11-02 15:37:32,raajaaraman,True,True,RT @pbhushan1: Great decision by the Rajasthan government. All governments should do the same and ban firecrackers this time https://t.co/T…,"State govt has taken the decision to ban the sale and bursting of firecrackers in order to protect health of #COVID19 infected patients &amp; public from poisonous smoke emanating due to fireworks. In this challenging corona pandemic time,protecting lives of ppl is paramount for govt",,,,,1323288138412781569,0,0,0,0,1.3231940260827505e+18
30662,2020-11-02 15:37:32,raajaaraman,True,True,RT @pbhushan1: Great decision by the Rajasthan government. All governments should do the same and ban firecrackers this time https://t.co/T…,"State govt has taken the decision to ban the sale and bursting of firecrackers in order to protect health of #COVID19 infected patients &amp; public from poisonous smoke emanating due to fireworks. In this challenging corona pandemic time,protecting lives of ppl is paramount for govt",,,,,1323288138412781569,0,0,0,0,1.3231940260827505e+18
41412,2020-11-02 15:37:32,raajaaraman,True,True,RT @pbhushan1: Great decision by the Rajasthan government. All governments should do the same and ban firecrackers this time https://t.co/T…,"State govt has taken the decision to ban the sale and bursting of firecrackers in order to protect health of #COVID19 infected patients &amp; public from poisonous smoke emanating due to fireworks. In this challenging corona pandemic time,protecting lives of ppl is paramount for govt",,,,,1323288138412781569,0,0,0,0,1.3231940260827505e+18
52162,2020-11-02 15:37:32,raajaaraman,True,True,RT @pbhushan1: Great decision by the Rajasthan government. All governments should do the same and ban firecrackers this time https://t.co/T…,"State govt has taken the decision to ban the sale and bursting of firecrackers in order to protect health of #COVID19 infected patients &amp; public from poisonous smoke emanating due to fireworks. In this challenging corona pandemic time,protecting lives of ppl is paramount for govt",,,,,1323288138412781569,0,0,0,0,1.3231940260827505e+18
62912,2020-11-02 15:37:32,raajaaraman,True,True,RT @pbhushan1: Great decision by the Rajasthan government. All governments should do the same and ban firecrackers this time https://t.co/T…,"State govt has taken the decision to ban the sale and bursting of firecrackers in order to protect health of #COVID19 infected patients &amp; public from poisonous smoke emanating due to fireworks. In this challenging corona pandemic time,protecting lives of ppl is paramount for govt",,,,,1323288138412781569,0,0,0,0,1.3231940260827505e+18
73662,2020-11-02 15:37:32,raajaaraman,True,True,RT @pbhushan1: Great decision by the Rajasthan government. All governments should do the same and ban firecrackers this time https://t.co/T…,"State govt has taken the decision to ban the sale and bursting of firecrackers in order to protect health of #COVID19 infected patients &amp; public from poisonous smoke emanating due to fireworks. In this challenging corona pandemic time,protecting lives of ppl is paramount for govt",,,,,1323288138412781569,0,0,0,0,1.3231940260827505e+18
84412,2020-11-02 15:37:32,raajaaraman,True,True,RT @pbhushan1: Great decision by the Rajasthan government. All governments should do the same and ban firecrackers this time https://t.co/T…,"State govt has taken the decision to ban the sale and bursting of firecrackers in order to protect health of #COVID19 infected patients &amp; public from poisonous smoke emanating due to fireworks. In this challenging corona pandemic time,protecting lives of ppl is paramount for govt",,,,,1323288138412781569,0,0,0,0,1.3231940260827505e+18
95162,2020-11-02 15:37:32,raajaaraman,True,True,RT @pbhushan1: Great decision by the Rajasthan government. All governments should do the same and ban firecrackers this time https://t.co/T…,"State govt has taken the decision to ban the sale and bursting of firecrackers in order to protect health of #COVID19 infected patients &amp; public from poisonous smoke emanating due to fireworks. In this challenging corona pandemic time,protecting lives of ppl is paramount for govt",,,,,1323288138412781569,0,0,0,0,1.3231940260827505e+18
8165,2020-11-02 16:38:06,realASTERISK,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303381025329156,0,0,0,0,1.3232912756137574e+18
18915,2020-11-02 16:38:06,realASTERISK,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303381025329156,0,0,0,0,1.3232912756137574e+18
29665,2020-11-02 16:38:06,realASTERISK,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303381025329156,0,0,0,0,1.3232912756137574e+18
40415,2020-11-02 16:38:06,realASTERISK,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303381025329156,0,0,0,0,1.3232912756137574e+18
51165,2020-11-02 16:38:06,realASTERISK,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303381025329156,0,0,0,0,1.3232912756137574e+18
61915,2020-11-02 16:38:06,realASTERISK,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303381025329156,0,0,0,0,1.3232912756137574e+18
72665,2020-11-02 16:38:06,realASTERISK,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303381025329156,0,0,0,0,1.3232912756137574e+18
83415,2020-11-02 16:38:06,realASTERISK,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303381025329156,0,0,0,0,1.3232912756137574e+18
94165,2020-11-02 16:38:06,realASTERISK,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323303381025329156,0,0,0,0,1.3232912756137574e+18
1707,2020-11-02 15:36:29,redboybroken,True,False,"RT @BNODesk: Singapore has reached 3 days with no new domestic cases of coronavirus, a first since COVID-19 began spreading in February",,,,,,1323287874431668230,0,0,0,0,1.323279280663679e+18
12457,2020-11-02 15:36:29,redboybroken,True,False,"RT @BNODesk: Singapore has reached 3 days with no new domestic cases of coronavirus, a first since COVID-19 began spreading in February",,,,,,1323287874431668230,0,0,0,0,1.323279280663679e+18
23207,2020-11-02 15:36:29,redboybroken,True,False,"RT @BNODesk: Singapore has reached 3 days with no new domestic cases of coronavirus, a first since COVID-19 began spreading in February",,,,,,1323287874431668230,0,0,0,0,1.323279280663679e+18
33957,2020-11-02 15:36:29,redboybroken,True,False,"RT @BNODesk: Singapore has reached 3 days with no new domestic cases of coronavirus, a first since COVID-19 began spreading in February",,,,,,1323287874431668230,0,0,0,0,1.323279280663679e+18
44707,2020-11-02 15:36:29,redboybroken,True,False,"RT @BNODesk: Singapore has reached 3 days with no new domestic cases of coronavirus, a first since COVID-19 began spreading in February",,,,,,1323287874431668230,0,0,0,0,1.323279280663679e+18
55457,2020-11-02 15:36:29,redboybroken,True,False,"RT @BNODesk: Singapore has reached 3 days with no new domestic cases of coronavirus, a first since COVID-19 began spreading in February",,,,,,1323287874431668230,0,0,0,0,1.323279280663679e+18
66207,2020-11-02 15:36:29,redboybroken,True,False,"RT @BNODesk: Singapore has reached 3 days with no new domestic cases of coronavirus, a first since COVID-19 began spreading in February",,,,,,1323287874431668230,0,0,0,0,1.323279280663679e+18
76957,2020-11-02 15:36:29,redboybroken,True,False,"RT @BNODesk: Singapore has reached 3 days with no new domestic cases of coronavirus, a first since COVID-19 began spreading in February",,,,,,1323287874431668230,0,0,0,0,1.323279280663679e+18
87707,2020-11-02 15:36:29,redboybroken,True,False,"RT @BNODesk: Singapore has reached 3 days with no new domestic cases of coronavirus, a first since COVID-19 began spreading in February",,,,,,1323287874431668230,0,0,0,0,1.323279280663679e+18
5335,2020-11-02 16:07:49,reidatcheson,False,True,"Proven low (but not necessarily zero"") baseline of infections combined with rapid testing at airports. Still require masks until vaccines distributed....""","The longer the #COVID situation goes on, does it make you more or less likely to want to get back to #travel?  Also, what will tempt you back sooner, business or pleasure travel?",,,,,1323295758796361728,0,0,0,0,
16085,2020-11-02 16:07:49,reidatcheson,False,True,"Proven low (but not necessarily zero"") baseline of infections combined with rapid testing at airports. Still require masks until vaccines distributed....""","The longer the #COVID situation goes on, does it make you more or less likely to want to get back to #travel?  Also, what will tempt you back sooner, business or pleasure travel?",,,,,1323295758796361728,0,0,0,0,
26835,2020-11-02 16:07:49,reidatcheson,False,True,"Proven low (but not necessarily zero"") baseline of infections combined with rapid testing at airports. Still require masks until vaccines distributed....""","The longer the #COVID situation goes on, does it make you more or less likely to want to get back to #travel?  Also, what will tempt you back sooner, business or pleasure travel?",,,,,1323295758796361728,0,0,0,0,
37585,2020-11-02 16:07:49,reidatcheson,False,True,"Proven low (but not necessarily zero"") baseline of infections combined with rapid testing at airports. Still require masks until vaccines distributed....""","The longer the #COVID situation goes on, does it make you more or less likely to want to get back to #travel?  Also, what will tempt you back sooner, business or pleasure travel?",,,,,1323295758796361728,0,0,0,0,
48335,2020-11-02 16:07:49,reidatcheson,False,True,"Proven low (but not necessarily zero"") baseline of infections combined with rapid testing at airports. Still require masks until vaccines distributed....""","The longer the #COVID situation goes on, does it make you more or less likely to want to get back to #travel?  Also, what will tempt you back sooner, business or pleasure travel?",,,,,1323295758796361728,0,0,0,0,
59085,2020-11-02 16:07:49,reidatcheson,False,True,"Proven low (but not necessarily zero"") baseline of infections combined with rapid testing at airports. Still require masks until vaccines distributed....""","The longer the #COVID situation goes on, does it make you more or less likely to want to get back to #travel?  Also, what will tempt you back sooner, business or pleasure travel?",,,,,1323295758796361728,0,0,0,0,
69835,2020-11-02 16:07:49,reidatcheson,False,True,"Proven low (but not necessarily zero"") baseline of infections combined with rapid testing at airports. Still require masks until vaccines distributed....""","The longer the #COVID situation goes on, does it make you more or less likely to want to get back to #travel?  Also, what will tempt you back sooner, business or pleasure travel?",,,,,1323295758796361728,0,0,0,0,
80585,2020-11-02 16:07:49,reidatcheson,False,True,"Proven low (but not necessarily zero"") baseline of infections combined with rapid testing at airports. Still require masks until vaccines distributed....""","The longer the #COVID situation goes on, does it make you more or less likely to want to get back to #travel?  Also, what will tempt you back sooner, business or pleasure travel?",,,,,1323295758796361728,0,0,0,0,
91335,2020-11-02 16:07:49,reidatcheson,False,True,"Proven low (but not necessarily zero"") baseline of infections combined with rapid testing at airports. Still require masks until vaccines distributed....""","The longer the #COVID situation goes on, does it make you more or less likely to want to get back to #travel?  Also, what will tempt you back sooner, business or pleasure travel?",,,,,1323295758796361728,0,0,0,0,
8063,2020-11-02 16:36:53,reneayj4,True,False,RT @jennyrachelpal: @Mike_Pence Trump said Coronavirus would disappear w the warm weather of April. He aimed to have 100 million doses of a…,,,,,jennyrachelpal;Mike_Pence,1323303073410895875,0,0,0,0,1.3232842466189066e+18
18813,2020-11-02 16:36:53,reneayj4,True,False,RT @jennyrachelpal: @Mike_Pence Trump said Coronavirus would disappear w the warm weather of April. He aimed to have 100 million doses of a…,,,,,jennyrachelpal;Mike_Pence,1323303073410895875,0,0,0,0,1.3232842466189066e+18
29563,2020-11-02 16:36:53,reneayj4,True,False,RT @jennyrachelpal: @Mike_Pence Trump said Coronavirus would disappear w the warm weather of April. He aimed to have 100 million doses of a…,,,,,jennyrachelpal;Mike_Pence,1323303073410895875,0,0,0,0,1.3232842466189066e+18
40313,2020-11-02 16:36:53,reneayj4,True,False,RT @jennyrachelpal: @Mike_Pence Trump said Coronavirus would disappear w the warm weather of April. He aimed to have 100 million doses of a…,,,,,jennyrachelpal;Mike_Pence,1323303073410895875,0,0,0,0,1.3232842466189066e+18
51063,2020-11-02 16:36:53,reneayj4,True,False,RT @jennyrachelpal: @Mike_Pence Trump said Coronavirus would disappear w the warm weather of April. He aimed to have 100 million doses of a…,,,,,jennyrachelpal;Mike_Pence,1323303073410895875,0,0,0,0,1.3232842466189066e+18
