,index,Unnamed: 0,date,user,is_retweet,is_quote,text,quoted_text,lat,long,hts,mentions,                    tweet_id,likes,retweets,replies,quote_count,original_tweet_id
873,7865,117627,2020-11-02 16:27:23,nyx_with,False,True,@realDonaldTrump doesn’t care about his supporters! Many have been infected by the CoVid19 virus; due to being crammed together &amp; folks not wearing masks at these rallies! @realDonaldTrump   Vote @JoeBiden He won’t fire Fauci &amp; he has a plan! @maddow @FoxNews @CNN @politico,Georgia Trump rally attendees stranded waiting for buses in campaign chaos https://t.co/Bpc2FKaobf,,,,,1323300685811609602,0,0,0,0,
874,7874,112619,2020-11-02 15:23:38,oakaged22,True,True,"RT @godless_mom: We didn't need masks before the pandemic if you'll recall, hun.","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323284639155453954,0,0,0,0,1.3232840162718188e+18
875,7883,113518,2020-11-02 15:33:34,occultamanu,False,False,@Boriqua_Abogado @ForSilicon @seanhannity Our top infectious disease expert told us not to wear a mask and that the risk of COVID was minimal. China told us there was no human to human transmissions. So many lies. https://t.co/RNPcztWX8h,,,,,Boriqua_Abogado;ForSilicon;seanhannity,1323287138771836930,0,0,0,0,
876,7892,111544,2020-11-02 15:10:24,oldmomnow,True,False,"RT @DrEricDing: Let me be clear:  📍#COVID19 is airborne.   📍Airborne viruses require masks.   📍Masks work. Premium masks (surgical, KN95, K…",,,,,,1323281312040525825,0,0,0,0,1.323060676559065e+18
877,7901,115763,2020-11-02 16:02:14,onecitizen2017,True,False,RT @FaceTheNation: Voting in-person this #ElectionDay ?   Here's what former @US_FDA Commissioner @ScottGottliebMD says are the *best* mask…,,,,,FaceTheNation;US_FDA;ScottGottliebMD,1323294356770607104,0,0,0,0,1.3232931751177134e+18
878,7910,110535,2020-11-02 14:58:01,oritperlov,True,False,"RT @amra_ashraf: Palestinian students wearing protective face masks,as schools gradually reopen amid the coronavirus disease (COVID-19)outb…",,,,,,1323278195181977602,0,0,0,0,1.3232738173519544e+18
879,7919,123480,2020-11-02 16:28:16,palehose05,False,True,And get microchipped by Bill Gates? Nice try White Sox.,"Protect yourself, your family, and your community from COVID-19 and the flu. Wash your hands, wear a mask, keep your distance and get your flu shot!  Learn More: https://t.co/IJzK6r7786 https://t.co/p13XOhBHNw",,,,,1323300907803705345,0,0,0,0,
880,7928,123528,2020-11-02 16:29:07,pankajjindal8,False,True,"@capt_amarinder what gift are you planning for medical professionals, sir?😉","Took #Covid19 review meeting. Active patients are down to 4,195 with 94% recovery rate. I thank all medical personnel &amp; all Punjabis for their cooperation. Let’s continue to wear masks, wash hands &amp; practise social distancing till there is a vaccine against this pandemic. https://t.co/saCbgziEJX",,,,,1323301120433770497,0,0,0,0,
881,7937,112650,2020-11-02 15:24:04,pathrs,True,True,RT @ruthbenghiat: This maskless Biden shot is from 2019. Propagandists like @RichardGrenell and his master @realDonaldTrump are too weak to…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,ruthbenghiat;RichardGrenell;realDonaldTrump,1323284748186300417,0,0,0,0,1.3232747785103155e+18
882,7954,113189,2020-11-02 15:29:28,phillip92321,True,True,"RT @StevenTDennis: This tweet by Trump's former acting director of national intelligence, featuring a photo of a non-mask wearing Biden fro…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323286110932525057,0,0,0,0,1.323282344619479e+18
883,7955,120736,2020-11-02 15:29:04,phillip92321,True,True,RT @gregpmiller: Just the former U.S. director of national intelligence spreading disinformation on eve of an election. (The photo is from…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323286007417053184,0,0,0,0,1.3232710584562565e+18
884,7964,124119,2020-11-02 16:41:59,pink5petal,True,True,RT @gregpmiller: Just the former U.S. director of national intelligence spreading disinformation on eve of an election. (The photo is from…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323304359854284801,0,0,0,0,1.3232710584562565e+18
885,7973,117050,2020-11-02 16:20:06,pleastville2020,False,False,@scienceinvestme @JoeBiden I will hope you wear mask bc your poor mom should not have to catch Covid bc of you! Mom wear a mask,,,,,scienceinvestme;JoeBiden,1323298850233266182,0,0,0,0,
886,7982,121669,2020-11-02 15:47:12,pmarsh1,True,True,"RT @joelockhart: since this picture was taken in 2109, it should scare all Americans that someone that can be taken in so easily was runnin…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323290572313006082,0,0,0,0,1.3232723554147082e+18
887,7991,117010,2020-11-02 16:19:40,pmk4chittoor,True,False,RT @Pattali_Twitz: #மருத்துவர்_ஐயா டுவிட்டர் பதிவுகள் .  #covid_19 #covid #covid19india #covid19usa  #corona #socialdistancing #wearamask #…,,,,மருத்துவர்_ஐயா;covid_19;covid;covid19india;covid19usa;corona;socialdistancing;wearamask,,1323298743932776448,0,0,0,0,1.3227387844803215e+18
888,8000,122926,2020-11-02 16:15:55,pmweisser,True,True,RT @AlexandraChalup: The former acting DNI pumping disinformation 48 hours before Election Day by using a pre-pandemic photo to paint a fal…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323297798029299714,0,0,0,0,1.3232884161764516e+18
889,8025,112759,2020-11-02 15:25:28,poodiani,True,False,RT @Cleavon_MD: My stepfather died alone of COVID-19 as Donald Trump throws unmasked rallies https://t.co/umaqc0tTy2,,,,,,1323285101602623491,0,0,0,0,1.3231822310623724e+18
890,8026,119849,2020-11-02 15:02:08,poodiani,True,True,"RT @joelockhart: since this picture was taken in 2109, it should scare all Americans that someone that can be taken in so easily was runnin…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323279228394156034,0,0,0,0,1.3232723554147082e+18
891,8027,124147,2020-11-02 16:42:16,poodiani,True,True,RT @MollyJongFast: Trumpworld is desperate https://t.co/ymCM8Mz5rc,"An insane amount of disinformation!  Videos manipulated to make it seem Biden said he was in the wrong state, Eric Trump falsely claiming ballots are being sent pre-filled for Joe Biden, Ric Grenell pushing false claims Biden doesn't wear a mask on a plane using a 2019 photo.",,,,,1323304427772665862,0,0,0,0,1.3233041982268047e+18
892,8036,121154,2020-11-02 15:38:46,portraitse,True,True,RT @JohnJHarwood: what’s phony here is @RichardGrenell misrepresenting a photo of Biden from 2019,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,JohnJHarwood;RichardGrenell,1323288447767830529,0,0,0,0,1.323287997564027e+18
893,8045,115121,2020-11-02 15:53:37,ppiixx,False,False,Why does no one wear a mask in the commons chamber?,,,,,,1323292188390920194,0,0,0,0,
894,8062,117934,2020-11-02 16:31:05,prenticegizmo,False,False,@mkraju I don’t believe you. I will not be forced to wear a mask. The numbers are grossly inflated. The vaccine is coming tomorrow for everyone. Masks don’t work anyway. Therapeutics are a cure. There’s nothing to worry about. Every man for himself.  Who am I?,,,,,,1323301616754348032,0,0,0,0,
895,8063,123083,2020-11-02 16:19:36,prenticegizmo,False,True,The man in the red hat screaming &amp; ranting like a lunatic to a crowd of supporters at his COVID rally could not care less if they die.  He just needs them to stay alive long enough to vote for him.,"Targeting of American scientists by the White House is a core piece of their larger anti-science disinformation continuum: 1) downplaying severity of #COVID19 pandemic, 2) attributing deaths to co-morbidities, 3) fake herd immunity, 4) discrediting masks https://t.co/k7mgN0dFxs",,,,,1323298725746323456,0,0,0,0,
896,8080,121218,2020-11-02 15:39:56,procrastin,False,True,The pic on the plane is from 2019.,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323288745001377797,0,0,0,0,
897,8081,121993,2020-11-02 15:54:51,procrastin,True,True,"RT @GaryLegum: People keep sneering about a former acting DNI tweeting this garbage (pic on left is from Nov. 2019) but to be fair, Grenell…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323292496730890240,0,0,0,0,1.323292291541422e+18
898,8098,119008,2020-11-02 16:41:52,professorkerr,True,False,RT @BernieSanders: Fire Trump. Keep Fauci. Wear a mask. End the war on science. VOTE! VOTE! VOTE!,,,,,,1323304329147797505,0,0,0,0,1.323304088143016e+18
899,8099,124193,2020-11-02 16:42:52,professorkerr,True,True,RT @MollyJongFast: Trumpworld is desperate https://t.co/ymCM8Mz5rc,"An insane amount of disinformation!  Videos manipulated to make it seem Biden said he was in the wrong state, Eric Trump falsely claiming ballots are being sent pre-filled for Joe Biden, Ric Grenell pushing false claims Biden doesn't wear a mask on a plane using a 2019 photo.",,,,,1323304578591444993,0,0,0,0,1.3233041982268047e+18
900,8108,120200,2020-11-02 15:13:38,proudmaryc,True,True,RT @gregpmiller: Just the former U.S. director of national intelligence spreading disinformation on eve of an election. (The photo is from…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323282122522546176,0,0,0,0,1.3232710584562565e+18
901,8117,118985,2020-11-02 16:41:48,psymdec,True,False,RT @BernieSanders: Fire Trump. Keep Fauci. Wear a mask. End the war on science. VOTE! VOTE! VOTE!,,,,,,1323304310936084486,0,0,0,0,1.323304088143016e+18
902,8134,111147,2020-11-02 15:05:43,queenadalite,False,True,One reason why #Indiana fast food has had multiple shut downs...all over our state.  When did thinking of others become uncool?  I always wear my mask thru drive throughs. For myself and the workers.  Covid19 won’t just go away and people die from selfish ignorance.  Grow up!,When I went to Texas I was shocked that my best friend had been putting her mask on at the drive through window &amp; she said it was a $500 fine if you didn’t 🤯 screw that lol I thought Indiana was bad,,,,,1323280130891022337,0,0,0,0,
903,8135,122463,2020-11-02 16:04:03,queenadalite,True,True,RT @JohnJHarwood: what’s phony here is @RichardGrenell misrepresenting a photo of Biden from 2019 https://t.co/FIssRgTNcq,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,JohnJHarwood;RichardGrenell,1323294813496684544,0,0,0,0,1.323287997564027e+18
904,8144,111687,2020-11-02 15:12:08,raajaaraman,True,False,"RT @ashoswai: Rajasthan bans fireworks and makes masks mandatory. A leader has to lead on the basis of science and research, not to fool pe…",,,,,,1323281745760772098,0,0,0,0,1.3232241893781996e+18
905,8161,115125,2020-11-02 15:53:45,realASTERISK,True,False,RT @Cleavon_MD: My stepfather died alone of COVID-19 as Donald Trump throws unmasked rallies https://t.co/umaqc0tTy2,,,,,,1323292219055460353,0,0,0,0,1.3231822310623724e+18
906,8162,121828,2020-11-02 15:50:54,realASTERISK,True,True,RT @JohnJHarwood: what’s phony here is @RichardGrenell misrepresenting a photo of Biden from 2019,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,JohnJHarwood;RichardGrenell,1323291501464571909,0,0,0,0,1.323287997564027e+18
907,8187,111908,2020-11-02 15:14:59,redboybroken,True,True,RT @ParkerMolloy: Here’s Trump loyalist Richard Grenell passing off a photo from 2019 to make it seem like Biden is a hypocrite on masks.…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323282466182819840,0,0,0,0,1.3232552828107162e+18
908,8188,120947,2020-11-02 15:34:48,redboybroken,True,True,"RT @stephjantzen: This is not normal behavior and it’s destroying the very fabric of our society. Worse, harming and marginalizing our publ…","Targeting of American scientists by the White House is a core piece of their larger anti-science disinformation continuum: 1) downplaying severity of #COVID19 pandemic, 2) attributing deaths to co-morbidities, 3) fake herd immunity, 4) discrediting masks https://t.co/k7mgN0dFxs",,,,,1323287451578757121,0,0,0,0,1.323280357710426e+18
909,8189,123116,2020-11-02 16:20:35,redboybroken,True,True,"RT @mvhaydencenter: Disturbing that a man who @realDonaldTrump had put in charge of the IC, @RichardGrenell,  is so comfortable with mislea…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,mvhaydencenter;realDonaldTrump;RichardGrenell,1323298972463591424,0,0,0,0,1.3232760364659384e+18
910,8198,116204,2020-11-02 16:07:49,reidatcheson,False,True,"Proven low (but not necessarily zero"") baseline of infections combined with rapid testing at airports. Still require masks until vaccines distributed....""","The longer the #COVID situation goes on, does it make you more or less likely to want to get back to #travel?  Also, what will tempt you back sooner, business or pleasure travel?",,,,,1323295758796361728,0,0,0,0,
911,8207,115274,2020-11-02 15:55:57,reneayj4,True,False,RT @Amber02150: Wishing everyone a great new month #November 🍂 A nice new week too🍁 #StaySafe  #wearamask   🍁  📹 Sarah KJP  https://t.co/Xn…,,,,November;StaySafe;wearamask,,1323292771818622977,0,0,0,0,1.32323421838268e+18
912,8216,122858,2020-11-02 16:14:23,riotwomennn,False,True,"White Americans  ...  so many are so fucking greedy, self-centered &amp; stupid.  A deadly combination   Go through the thread.  Trump is openly luring 10s of thousands of Americans to their death for his own perverse thrill   This is some Jonestown level cult","On February 7, Trump told Woodward he knew that coronavirus was airborne, easily transmissable, impacts more than the elderly and 5x more deadly than the flu  Then maskless events again &amp; again  Listen to this, share it &amp; talk about it  Facts.  Undeniable  https://t.co/jAGX0glz11",,,,,1323297411553439744,0,0,0,0,
913,8225,114217,2020-11-02 15:41:48,robert2hartley,False,True,Unless everyone starts to take hands face space and wear a mask seriously we shall be locking down until a vaccine does the trick,Last night my eldest son &amp; daughter tested positive for Covid 19 after being on a weeks holiday with there father.   My daughter is very poorly &amp; may need to go to hospital &amp; my son is A symptomatic.   The idiots that say it’s not real you really need to give your head a wobble.,,,,,1323289212070801408,0,0,0,0,
914,8242,113582,2020-11-02 15:34:27,rockuntildawn,False,False,@GMB @piersmorgan @susannareid100 No matter what anyone says wear a mask. They save lives. We can't let our guard down until a safe and effective vaccine becomes available. https://t.co/zTE9dhbjV9,,,,,GMB;piersmorgan;susannareid100,1323287363267792896,0,0,0,0,
915,8243,114091,2020-11-02 15:40:09,rockuntildawn,False,False,@GMB @kategarraway @lorraine Wear a mask everyone. https://t.co/Otn8LuLJT3,,,,,GMB;kategarraway;lorraine,1323288796650217473,0,0,0,0,
916,8252,115063,2020-11-02 15:52:39,rodello437_,False,False,"@HegKong Scripted from the beginning.. started with 15 days to flatten the curve.. stay home.. slow the spread...wear a mask..take the test..wait for the vaccine.. The Great Reset is to be your ""New Normal""..oppose this crap.""",,,,,,1323291942575206400,0,0,0,0,
917,8261,113563,2020-11-02 15:34:11,roedio73,True,False,RT @Cleavon_MD: My stepfather died alone of COVID-19 as Donald Trump throws unmasked rallies https://t.co/umaqc0tTy2,,,,,,1323287295970127876,0,0,0,0,1.3231822310623724e+18
918,8270,123723,2020-11-02 16:32:57,sadoldegoth,True,True,"RT @ememess: Given that this picture is from November 2019, maybe you should take this tweet down? Otherwise people might assume you're a l…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323302085006254080,0,0,0,0,1.323288211062362e+18
919,8279,113559,2020-11-02 15:34:08,samislerin,True,False,"RT @ashoswai: Rajasthan bans fireworks and makes masks mandatory. A leader has to lead on the basis of science and research, not to fool pe…",,,,,,1323287284905504769,0,0,0,0,1.3232241893781996e+18
920,8296,113235,2020-11-02 15:30:02,samkj27,False,True,"Totally. And it's infuriating when we're doing our part to stay home, wear masks, wash our hands and be mindful of our behaviour, just to have #COVIDIOTS keep the virus afloat via their selfishness and stupidity.  #COVID19",@samkj27 @fordnation Unfortunately there are some in every corner of our world. Exactly why this virus is not under control,,,,,1323286250623803395,0,0,0,0,
921,8297,122158,2020-11-02 15:58:17,samkj27,True,True,"RT @steve_vladeck: Dear @RichardGrenell:  As anyone can see for themselves, the picture you've posted (nicely edited to crop out the captio…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,steve_vladeck;RichardGrenell,1323293361558769665,0,0,0,0,1.323289309210882e+18
922,8306,120843,2020-11-02 15:32:00,sandymmv,True,True,"RT @jljcolorado: C. Drosten, virologist: [We have] to speak to the public. Everybody has to know about the basic principles of transmissio…""","Germany's leading coronavirus expert Christian Drosten warns winter will not be easy.  TL;DW: Yes, you still have to wear a mask 😷 https://t.co/ANFNC3cscK",,,,,1323286748336738305,0,0,0,0,1.30696822205952e+18
923,8315,114974,2020-11-02 15:51:18,saveyour2_22,True,False,"RT @RealMickFoley: The Foleys are ready for 🎃HALLOWEEN🎃....and the coronavirus, with these amazing covid masks from horror icon @THETomSavi…",,,,,,1323291602392145920,0,0,0,0,1.3223321075495854e+18
924,8324,122755,2020-11-02 16:11:09,sba1211,True,True,"RT @steve_vladeck: Dear @RichardGrenell:  As anyone can see for themselves, the picture you've posted (nicely edited to crop out the captio…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,steve_vladeck;RichardGrenell,1323296598760345606,0,0,0,0,1.323289309210882e+18
925,8333,123417,2020-11-02 16:27:01,schwanderer,True,True,RT @JohnJHarwood: what’s phony here is @RichardGrenell misrepresenting a photo of Biden from 2019 https://t.co/FIssRgTNcq,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,JohnJHarwood;RichardGrenell,1323300593125842947,0,0,0,0,1.323287997564027e+18
926,8342,112843,2020-11-02 15:26:16,science__coffee,True,True,"RT @nikkifried: In @CarlosGimenezFL’ Miami, businesses, residents are expected to follow 12pm curfew and mandatory mask order, but @realDon…","Less than 24 hours before the dawn of Election Day, President Trump touched down Sunday night in Miami-Dade County — the coronavirus epicenter of his must-win home state — and blew the lid off COVID-19 precautions. https://t.co/2E92qKLBoZ",,,,nikkifried;CarlosGimenezFL,1323285304585977856,0,0,0,0,1.3232668974591877e+18
927,8351,122789,2020-11-02 16:12:21,scorpiess93,True,True,"RT @steve_vladeck: Dear @RichardGrenell:  As anyone can see for themselves, the picture you've posted (nicely edited to crop out the captio…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,steve_vladeck;RichardGrenell,1323296901886869504,0,0,0,0,1.323289309210882e+18
928,8368,122731,2020-11-02 16:10:47,scowv,True,True,RT @gregpmiller: Just the former U.S. director of national intelligence spreading disinformation on eve of an election. (The photo is from…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323296506372362240,0,0,0,0,1.3232710584562565e+18
929,8369,122997,2020-11-02 16:17:46,scowv,False,True,.  Mind boggling how many evil people are in Trump's orbit... including his immediate family.  Time and again @RichardGrenell demonstrates his lack of ethics and patriotism.  .,@RichardGrenell @JoeBiden Funny how the former director of national intelligence has no intelligence. You really think Biden needed to wear a mask in 2019? Or does spreading disinformation in conjunction with the Russians just come with being a Trumper?,,,,,1323298265715146754,0,0,0,0,
930,8378,120042,2020-11-02 15:08:28,scratch2222,True,True,"RT @joelockhart: since this picture was taken in 2109, it should scare all Americans that someone that can be taken in so easily was runnin…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323280823341191169,0,0,0,0,1.3232723554147082e+18
931,8387,113054,2020-11-02 15:28:13,shakti7rk,False,False,Many believe that herd immunity will deal with corona  without masks and distancing.  Once  they recover from covid19 they will become immune. Even then one's lungs heart brain suffer  various  disabilities for lifetime. Living in fools paradise!! #Immunity #COVID19 #DonaldTrump https://t.co/XO2G4AJIsX,,,,,,1323285794275012608,0,0,0,0,
932,8396,118001,2020-11-02 16:31:51,shaunbowm,True,True,RT @Anthony: The former director of national intelligence is sharing a photo from November 2019 portraying it as Biden not wearing a mask d…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323301808509317120,0,0,0,0,1.323299512979497e+18
933,8405,113010,2020-11-02 15:27:48,sherih11,False,True,"Please stay informed and stay safe every! Wear a mask, Watch your distance, &amp; Wash your hands!","Currently, NO states in the US are on track to contain #COVID19.  Half of all 🇺🇸 states are experiencing an active or imminent outbreak, and the other half are at risk. #coronavirus   Data as of 02 Nov via @CovidActNow: https://t.co/EKF9KfRPaz https://t.co/Kvn5kNxhDq",,,,,1323285691225284608,0,0,0,0,
934,8422,117640,2020-11-02 16:27:31,silentseawolf,True,False,"RT @LEAD_Coalition: Nursing homes cite shortages of masks, gloves, gowns and other PPE https://t.co/dnbBm7alWP  #COVID19 #coronavirus #Alzh…",,,,COVID19;coronavirus,,1323300717633953795,0,0,0,0,1.323256546734842e+18
935,8423,118083,2020-11-02 16:32:59,silentseawolf,True,True,RT @marklevinshow: Biden wears a mask outside but not on a plane. Fraud. https://t.co/Ifj44claPP,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323302093042667526,0,0,0,0,1.3230554212429537e+18
936,8432,117874,2020-11-02 16:30:26,sinkaspud,False,True,"@LordLeverage @Nigel_Farage @england_made This was the advice in January. He caught COVID late March.  And, has been an advocate of masks ever since, making your initial point null and void, ya clown.  https://t.co/nir8uOsT0I","Preliminary investigations conducted by the Chinese authorities have found no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV) identified in #Wuhan, #China🇨🇳. https://t.co/Fnl5P877VG",,,,LordLeverage;Nigel_Farage;england_made,1323301452551507970,0,0,0,0,
937,8441,123030,2020-11-02 16:18:31,sisafranco,True,True,"RT @steve_vladeck: Dear @RichardGrenell:  As anyone can see for themselves, the picture you've posted (nicely edited to crop out the captio…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,steve_vladeck;RichardGrenell,1323298452265000965,0,0,0,0,1.323289309210882e+18
938,8450,113234,2020-11-02 15:30:00,sjmustafa,True,False,"RT @ashoswai: Rajasthan bans fireworks and makes masks mandatory. A leader has to lead on the basis of science and research, not to fool pe…",,,,,,1323286244919574528,0,0,0,0,1.3232241893781996e+18
939,8459,119653,2020-11-02 14:56:53,skibbers2,True,True,"RT @DanLamothe: Hours later, this tweet is still up.  The photo on the left is from last year, and taken before the pandemic.","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323277909126123521,0,0,0,0,1.3231187826976113e+18
940,8468,118541,2020-11-02 16:39:10,skydolphin28,False,True,#followthemoney #WhyAreTheyDoingThis #stopmasks #StopTheMadness,"WH #Coronavirus Task Force Advisor @SWAtlasHoover has come under fire from Microsoft founder, Bill Gates. A deep dive into the COVID timeline, shines light on Bill Gates’ intimate ties to the WHO, Dr. Fauci &amp; #China. Is there a power play happening?  https://t.co/ZnTAPnDLwl",,,followthemoney;WhyAreTheyDoingThis;stopmasks;StopTheMadness,,1323303649884336128,0,0,0,0,
941,8477,115875,2020-11-02 16:03:35,slickety68,True,True,"RT @briantylercohen: The photo on the plane is from 2019. That might explain why he’s not wearing a mask, you hack.","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323294694290477056,0,0,0,0,1.3231262943730483e+18
942,8486,119392,2020-11-02 16:42:46,smaloney924,True,False,RT @BernieSanders: Fire Trump. Keep Fauci. Wear a mask. End the war on science. VOTE! VOTE! VOTE!,,,,,,1323304556357390337,0,0,0,0,1.323304088143016e+18
943,8495,112974,2020-11-02 15:27:33,smluker2,True,False,RT @Cleavon_MD: My stepfather died alone of COVID-19 as Donald Trump throws unmasked rallies https://t.co/umaqc0tTy2,,,,,,1323285626054189056,0,0,0,0,1.3231822310623724e+18
944,8504,123610,2020-11-02 16:30:34,sonokocentral,True,True,"RT @steve_vladeck: Dear @RichardGrenell:  As anyone can see for themselves, the picture you've posted (nicely edited to crop out the captio…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,steve_vladeck;RichardGrenell,1323301485153816577,0,0,0,0,1.323289309210882e+18
945,8513,117775,2020-11-02 16:29:06,soosaraee,False,False,Wear mask please  We don't live alone. Don't spread the virus. #coronavirus  #wearmask  #COVID19 https://t.co/oaCeS7EJBy,,,,coronavirus;wearmask;COVID19,,1323301116419969026,0,0,0,0,
946,8522,123731,2020-11-02 16:33:05,speedSmiff,True,True,"RT @joelockhart: since this picture was taken in 2109, it should scare all Americans that someone that can be taken in so easily was runnin…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323302119529742336,0,0,0,0,1.3232723554147082e+18
947,8531,119376,2020-11-02 16:42:44,spicish22,True,False,RT @BernieSanders: Fire Trump. Keep Fauci. Wear a mask. End the war on science. VOTE! VOTE! VOTE!,,,,,,1323304548233023494,0,0,0,0,1.323304088143016e+18
948,8540,118459,2020-11-02 16:38:16,stayawakeppl,False,True,"@wolfblitzer you are propping up a man who preaches wear a mask"" and he breaks his own rules.  @JoeBiden""","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,wolfblitzer;JoeBiden,1323303424100868098,0,0,0,0,
949,8549,123654,2020-11-02 16:31:31,strongrrl,True,True,RT @gregpmiller: Just the former U.S. director of national intelligence spreading disinformation on eve of an election. (The photo is from…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323301723411197952,0,0,0,0,1.3232710584562565e+18
950,8558,117593,2020-11-02 16:27:02,sunburstCHICAGO,True,True,"RT @GKMC18: Reminder that over 1,000 cops tested positive for #Covid_19 &amp; they still aren’t wearing mask!   CPD was out in force amongst Bl…","G @CNN just reported that only about 40% of people across the country wear their mask consistently. They said if we can get that up to 95% we can save 129,000 lives between now &amp; February! We mask up and you should too! Tell your homies to #WearAMask  #MaskUp  #GoodKidsMadCity 😷 https://t.co/oPTuQgspxa",,,,,1323300594153594881,0,0,0,0,1.3232988651986002e+18
951,8575,112986,2020-11-02 15:27:38,suptmoran,True,True,"RT @StevenTDennis: This tweet by Trump's former acting director of national intelligence, featuring a photo of a non-mask wearing Biden fro…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323285645951983623,0,0,0,0,1.323282344619479e+18
952,8576,122273,2020-11-02 16:00:14,suptmoran,True,True,RT @JohnJHarwood: what’s phony here is @RichardGrenell misrepresenting a photo of Biden from 2019,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,JohnJHarwood;RichardGrenell,1323293852208422915,0,0,0,0,1.323287997564027e+18
